timestamp,dag_id,runtime_sec,rows_processed,cpu_usage,memory_usage,retries,failed,sla_breach
2026-04-23 00:08:56.323372,sales_etl,340.61,88523,78.56,64.82,2,0,0
2026-04-23 00:14:56.323372,sales_etl,425.03,91334,68.74,64.63,1,0,0
2026-04-23 00:40:56.323372,sales_etl,341.9,67813,52.24,65.44,0,0,0
2026-04-23 00:52:56.323372,sales_etl,360.76,79806,52.25,64.99,1,0,0
2026-04-23 01:10:56.323372,sales_etl,307.97,86128,68.18,66.79,1,0,0
2026-04-23 01:35:56.323372,sales_etl,399.23,88834,62.69,72.2,1,0,0
2026-04-23 01:47:56.323372,sales_etl,249.46,115839,50.27,63.65,2,0,0
2026-04-23 01:52:56.323372,sales_etl,395.34,76584,66.82,77.77,1,0,0
2026-04-23 01:58:56.323372,sales_etl,347.1,78974,60.03,62.55,2,0,0
2026-04-23 02:09:56.323372,sales_etl,292.47,115454,71.01,59.96,2,0,0
2026-04-23 02:29:56.323372,sales_etl,333.75,93408,65.92,58.82,2,0,0
2026-04-23 02:34:56.323372,sales_etl,377.67,72873,48.39,84.41,0,0,0
2026-04-23 03:03:56.323372,sales_etl,361.64,77231,64.18,58.44,2,0,0
2026-04-23 03:10:56.323372,sales_etl,285.8,100303,56.57,68.89,1,0,0
2026-04-23 03:21:56.323372,sales_etl,377.04,74172,70.91,55.2,1,0,0
2026-04-23 03:30:56.323372,sales_etl,268.5,109690,62.14,55.54,1,0,0
2026-04-23 03:36:56.323372,sales_etl,340.82,103122,57.4,68.97,1,0,0
2026-04-23 03:49:56.323372,sales_etl,419.49,99228,61.6,64.27,0,0,0
2026-04-23 04:02:56.323372,sales_etl,327.28,99753,65.59,87.9,4,0,0
2026-04-23 04:16:56.323372,sales_etl,390.8,88710,57.76,72.42,0,0,0
2026-04-23 04:22:56.323372,sales_etl,366.8,59746,67.09,67.63,1,0,0
2026-04-23 04:52:56.323372,sales_etl,428.19,78897,71.96,53.55,1,0,0
2026-04-23 05:09:56.323372,sales_etl,391.71,69178,76.94,59.55,2,0,0
2026-04-23 05:31:56.323372,sales_etl,397.12,92560,90.09,70.54,3,0,0
2026-04-23 05:56:56.323372,sales_etl,404.99,85321,70.47,70.11,0,0,0
2026-04-23 06:15:56.323372,sales_etl,377.57,90520,71.26,76.51,1,0,0
2026-04-23 06:38:56.323372,sales_etl,411.02,57657,72.62,77.04,4,0,0
2026-04-23 06:58:56.323372,sales_etl,442.11,95845,62.25,65.33,2,0,0
2026-04-23 07:03:56.323372,sales_etl,463.75,93916,55.48,48.01,2,0,1
2026-04-23 07:13:56.323372,sales_etl,401.5,79139,54.33,72.0,6,0,0
2026-04-23 07:21:56.323372,sales_etl,324.36,80108,78.0,63.4,0,0,0
2026-04-23 07:45:56.323372,sales_etl,391.37,68706,66.39,50.58,1,0,0
2026-04-23 08:11:56.323372,sales_etl,391.48,55407,55.59,61.7,2,0,0
2026-04-23 08:41:56.323372,sales_etl,327.38,74343,80.43,77.67,0,0,0
2026-04-23 08:47:56.323372,sales_etl,378.3,108985,63.23,73.56,0,0,0
2026-04-23 09:11:56.323372,sales_etl,369.9,83481,61.57,63.7,0,0,0
2026-04-23 09:36:56.323372,sales_etl,345.2,81828,69.27,69.98,2,0,0
2026-04-23 09:56:56.323372,sales_etl,506.93,85322,49.58,80.06,0,0,1
2026-04-23 10:12:56.323372,sales_etl,375.32,94075,62.85,70.55,0,1,0
2026-04-23 10:18:56.323372,sales_etl,287.09,87833,52.97,52.42,0,0,0
2026-04-23 10:44:56.323372,sales_etl,391.54,56318,47.59,61.18,1,0,0
2026-04-23 10:58:56.323372,sales_etl,335.37,109367,68.45,63.38,0,0,0
2026-04-23 11:11:56.323372,sales_etl,269.68,94208,61.54,65.17,0,0,0
2026-04-23 11:18:56.323372,sales_etl,351.55,82944,66.26,55.08,1,0,0
2026-04-23 11:42:56.323372,sales_etl,383.75,100411,45.28,59.5,0,0,0
2026-04-23 12:11:56.323372,sales_etl,364.56,102923,61.57,68.58,0,0,0
2026-04-23 12:22:56.323372,sales_etl,310.88,111673,41.79,60.12,0,0,0
2026-04-23 12:37:56.323372,sales_etl,311.04,118711,55.97,64.26,1,0,0
2026-04-23 12:59:56.323372,sales_etl,332.2,98006,65.38,74.58,0,0,0
2026-04-23 13:22:56.323372,sales_etl,335.98,98515,53.4,69.69,1,0,0
2026-04-23 13:51:56.323372,sales_etl,351.07,71786,57.43,72.37,1,0,0
2026-04-23 14:04:56.323372,sales_etl,364.21,68300,69.47,68.06,1,0,0
2026-04-23 14:20:56.323372,sales_etl,343.02,103116,64.8,73.92,0,0,0
2026-04-23 14:26:56.323372,sales_etl,318.79,90758,64.1,66.89,1,0,0
2026-04-23 14:37:56.323372,sales_etl,341.37,81638,52.72,48.67,1,0,0
2026-04-23 14:46:56.323372,sales_etl,343.13,121239,64.04,49.76,0,0,0
2026-04-23 14:55:56.323372,sales_etl,371.51,78809,57.82,68.49,1,0,0
2026-04-23 15:20:56.323372,sales_etl,300.13,94598,68.47,58.86,0,0,0
2026-04-23 15:32:56.323372,sales_etl,302.12,70587,57.31,54.17,0,0,0
2026-04-23 15:50:56.323372,sales_etl,334.17,72362,58.75,59.24,0,0,0
2026-04-23 16:15:56.323372,sales_etl,301.51,98453,59.76,52.63,0,0,0
2026-04-23 16:26:56.323372,sales_etl,309.87,65789,55.72,64.76,1,0,0
2026-04-23 16:39:56.323372,sales_etl,288.91,51118,70.92,76.75,0,0,0
2026-04-23 17:04:56.323372,sales_etl,410.2,84672,58.33,48.17,0,0,0
2026-04-23 17:28:56.323372,sales_etl,350.37,88889,57.26,68.74,0,0,0
2026-04-23 17:43:56.323372,sales_etl,344.43,99750,50.14,57.21,1,0,0
2026-04-23 17:52:56.323372,sales_etl,352.34,111569,55.67,49.67,2,0,0
2026-04-23 18:04:56.323372,sales_etl,279.65,74040,60.83,53.65,0,0,0
2026-04-23 18:15:56.323372,sales_etl,288.39,73749,66.3,60.72,0,0,0
2026-04-23 18:34:56.323372,sales_etl,351.47,84912,70.39,52.32,1,0,0
2026-04-23 18:52:56.323372,sales_etl,322.16,67650,61.84,63.58,1,0,0
2026-04-23 19:08:56.323372,sales_etl,368.64,71198,63.71,62.32,1,0,0
2026-04-23 19:28:56.323372,sales_etl,328.13,97150,56.23,63.85,1,0,0
2026-04-23 19:36:56.323372,sales_etl,353.82,116371,55.69,66.57,1,0,0
2026-04-23 19:53:56.323372,sales_etl,378.91,89981,68.92,55.17,0,0,0
2026-04-23 20:06:56.323372,sales_etl,305.67,99523,59.77,51.91,0,0,0
2026-04-23 20:33:56.323372,sales_etl,355.73,96282,59.11,63.73,1,0,0
2026-04-23 20:49:56.323372,sales_etl,334.13,81546,68.84,59.49,1,0,0
2026-04-23 21:17:56.323372,sales_etl,311.28,105665,63.67,67.24,0,0,0
2026-04-23 21:27:56.323372,sales_etl,320.37,101068,55.46,83.24,1,0,0
2026-04-23 21:41:56.323372,sales_etl,339.3,74824,56.05,69.58,1,0,0
2026-04-23 21:56:56.323372,sales_etl,370.09,66745,67.59,53.28,3,0,0
2026-04-23 22:06:56.323372,sales_etl,382.65,62867,52.06,64.46,1,0,0
2026-04-23 22:16:56.323372,sales_etl,382.37,76739,41.45,68.48,0,0,0
2026-04-23 22:26:56.323372,sales_etl,355.2,67111,72.48,69.14,1,0,0
2026-04-23 22:53:56.323372,sales_etl,442.78,64981,78.29,67.64,0,0,0
2026-04-23 23:16:56.323372,sales_etl,449.68,94130,74.23,64.48,1,0,0
2026-04-23 23:40:56.323372,sales_etl,320.63,104863,62.09,53.37,1,0,0
2026-04-23 23:46:56.323372,sales_etl,347.38,81344,70.94,53.62,2,0,0
2026-04-24 00:05:56.323372,sales_etl,394.96,75244,65.53,76.41,0,0,0
2026-04-24 00:10:56.323372,sales_etl,352.21,88791,58.53,63.6,1,0,0
2026-04-24 00:35:56.323372,sales_etl,404.17,86050,64.85,63.6,3,0,0
2026-04-24 00:55:56.323372,sales_etl,347.75,82261,68.19,49.83,1,0,0
2026-04-24 01:19:56.323372,sales_etl,294.67,120644,47.92,79.17,2,0,0
2026-04-24 01:46:56.323372,sales_etl,432.85,86541,61.9,66.76,0,0,0
2026-04-24 02:08:56.323372,sales_etl,369.43,103007,54.12,68.57,2,0,0
2026-04-24 02:31:56.323372,sales_etl,351.08,82627,71.44,68.93,2,0,0
2026-04-24 02:50:56.323372,sales_etl,365.73,97848,56.75,56.38,0,0,0
2026-04-24 03:07:56.323372,sales_etl,254.34,70215,53.71,59.56,0,0,0
2026-04-24 03:32:56.323372,sales_etl,388.86,99985,50.25,52.86,1,0,0
2026-04-24 03:59:56.323372,sales_etl,383.93,70981,56.91,61.52,1,0,0
2026-04-24 04:28:56.323372,sales_etl,310.07,104566,49.14,71.97,1,0,0
2026-04-24 04:42:56.323372,sales_etl,386.73,71147,56.14,59.01,1,0,0
2026-04-24 05:10:56.323372,sales_etl,358.51,75338,70.16,56.84,4,0,0
2026-04-24 05:32:56.323372,sales_etl,390.57,95131,61.37,78.05,1,0,0
2026-04-24 05:54:56.323372,sales_etl,441.52,101011,65.82,53.0,0,0,0
2026-04-24 06:05:56.323372,sales_etl,394.18,69411,68.79,70.29,1,0,0
2026-04-24 06:22:56.323372,sales_etl,374.99,100357,55.31,65.86,4,0,0
2026-04-24 06:29:56.323372,sales_etl,317.24,94667,60.83,60.17,0,1,0
2026-04-24 06:44:56.323372,sales_etl,342.66,81684,49.97,51.69,0,0,0
2026-04-24 07:06:56.323372,sales_etl,266.0,87206,60.66,46.04,1,0,0
2026-04-24 07:23:56.323372,sales_etl,401.72,109030,58.74,60.73,1,0,0
2026-04-24 07:43:56.323372,sales_etl,328.57,105176,61.62,62.55,0,0,0
2026-04-24 08:04:56.323372,sales_etl,285.79,75575,48.29,43.61,0,0,0
2026-04-24 08:26:56.323372,sales_etl,334.84,95183,63.09,60.67,0,0,0
2026-04-24 08:45:56.323372,sales_etl,368.54,107837,56.84,62.88,1,0,0
2026-04-24 09:10:56.323372,sales_etl,310.38,73137,62.7,78.26,0,0,0
2026-04-24 09:37:56.323372,sales_etl,268.65,89453,46.82,54.96,1,0,0
2026-04-24 09:45:56.323372,sales_etl,293.45,113711,39.73,50.92,0,0,0
2026-04-24 09:57:56.323372,sales_etl,400.89,88725,64.31,54.22,1,0,0
2026-04-24 10:20:56.323372,sales_etl,329.88,93560,67.18,74.06,0,0,0
2026-04-24 10:27:56.323372,sales_etl,356.99,86341,63.87,53.98,2,0,0
2026-04-24 10:36:56.323372,sales_etl,296.68,119575,58.98,62.21,0,0,0
2026-04-24 10:52:56.323372,sales_etl,412.05,71191,78.67,58.43,1,0,0
2026-04-24 11:11:56.323372,sales_etl,305.07,93533,51.67,57.71,0,0,0
2026-04-24 11:17:56.323372,sales_etl,254.37,82647,50.38,44.35,1,0,0
2026-04-24 11:39:56.323372,sales_etl,300.76,92954,47.94,54.16,0,0,0
2026-04-24 12:01:56.323372,sales_etl,329.24,85577,63.54,59.79,1,0,0
2026-04-24 12:06:56.323372,sales_etl,360.85,88362,49.29,58.73,1,0,0
2026-04-24 12:22:56.323372,sales_etl,364.46,80040,51.03,72.53,0,0,0
2026-04-24 12:33:56.323372,sales_etl,333.01,90333,58.69,77.59,1,0,0
2026-04-24 12:57:56.323372,sales_etl,420.84,47247,77.51,71.9,0,0,0
2026-04-24 13:23:56.323372,sales_etl,409.86,93727,71.48,62.68,1,0,0
2026-04-24 13:53:56.323372,sales_etl,393.86,72503,68.98,69.22,2,0,0
2026-04-24 14:18:56.323372,sales_etl,339.23,94017,62.15,67.42,2,0,0
2026-04-24 14:42:56.323372,sales_etl,390.37,100309,65.2,73.24,0,1,0
2026-04-24 15:07:56.323372,sales_etl,438.41,97760,61.69,50.73,0,0,0
2026-04-24 15:34:56.323372,sales_etl,350.98,93112,44.13,58.24,2,0,0
2026-04-24 15:58:56.323372,sales_etl,339.05,99428,47.81,53.8,0,0,0
2026-04-24 16:27:56.323372,sales_etl,326.75,121002,68.63,63.7,0,0,0
2026-04-24 16:42:56.323372,sales_etl,333.74,82229,59.53,58.22,0,0,0
2026-04-24 16:47:56.323372,sales_etl,373.7,86982,53.56,72.19,0,0,0
2026-04-24 17:15:56.323372,sales_etl,215.2,94134,53.58,66.45,0,0,0
2026-04-24 17:24:56.323372,sales_etl,353.89,88952,53.39,61.36,0,0,0
2026-04-24 17:45:56.323372,sales_etl,361.1,115106,58.08,66.0,1,0,0
2026-04-24 18:06:56.323372,sales_etl,309.54,64325,73.8,70.27,0,0,0
2026-04-24 18:34:56.323372,sales_etl,304.52,97069,53.54,51.98,0,0,0
2026-04-24 18:44:56.323372,sales_etl,347.77,87486,53.05,41.91,0,0,0
2026-04-24 18:58:56.323372,sales_etl,301.32,66006,60.77,66.45,1,0,0
2026-04-24 19:19:56.323372,sales_etl,368.14,90668,38.04,52.55,0,0,0
2026-04-24 19:46:56.323372,sales_etl,294.99,66744,58.42,56.37,1,0,0
2026-04-24 20:06:56.323372,sales_etl,258.41,85131,62.95,56.38,1,0,0
2026-04-24 20:35:56.323372,sales_etl,336.03,97104,39.48,55.71,1,0,0
2026-04-24 21:01:56.323372,sales_etl,259.02,78981,48.71,59.3,1,0,0
2026-04-24 21:20:56.323372,sales_etl,371.34,91238,51.45,66.98,0,0,0
2026-04-24 21:28:56.323372,sales_etl,349.16,98146,40.27,66.06,0,0,0
2026-04-24 21:57:56.323372,sales_etl,282.4,88959,60.5,54.74,0,0,0
2026-04-24 22:08:56.323372,sales_etl,232.98,70415,57.31,58.28,0,0,0
2026-04-24 22:27:56.323372,sales_etl,284.49,87759,51.49,33.86,0,0,0
2026-04-24 22:57:56.323372,sales_etl,272.66,101468,46.12,44.7,1,0,0
2026-04-24 23:07:56.323372,sales_etl,404.0,103072,47.53,57.04,2,0,0
2026-04-24 23:23:56.323372,sales_etl,362.79,101654,57.41,47.85,0,0,0
2026-04-24 23:38:56.323372,sales_etl,292.67,84103,62.51,69.59,0,0,0
2026-04-24 23:49:56.323372,sales_etl,355.86,87948,45.59,46.1,1,0,0
2026-04-25 00:11:56.323372,sales_etl,373.24,92938,64.92,76.2,3,0,0
2026-04-25 00:20:56.323372,sales_etl,330.82,109228,63.26,60.2,1,0,0
2026-04-25 00:31:56.323372,sales_etl,407.58,101641,71.1,63.54,2,0,0
2026-04-25 00:57:56.323372,sales_etl,315.15,101552,66.59,77.39,4,0,0
2026-04-25 01:14:56.323372,sales_etl,440.29,96257,66.23,51.69,2,0,0
2026-04-25 01:36:56.323372,sales_etl,392.61,76816,53.71,76.99,1,0,0
2026-04-25 01:42:56.323372,sales_etl,383.02,54751,64.05,69.96,3,0,0
2026-04-25 01:53:56.323372,sales_etl,399.48,79695,58.92,60.79,1,0,0
2026-04-25 02:06:56.323372,sales_etl,408.89,81094,55.01,68.32,1,0,0
2026-04-25 02:23:56.323372,sales_etl,434.13,51804,50.66,71.1,3,0,0
2026-04-25 02:30:56.323372,sales_etl,386.37,68093,82.73,68.73,0,0,0
2026-04-25 02:59:56.323372,sales_etl,451.82,74505,75.99,71.72,3,0,1
2026-04-25 03:09:56.323372,sales_etl,457.06,89185,66.71,85.86,1,0,1
2026-04-25 03:30:56.323372,sales_etl,444.95,84810,66.09,54.83,2,0,0
2026-04-25 03:41:56.323372,sales_etl,444.04,87022,76.95,71.52,1,0,0
2026-04-25 04:06:56.323372,sales_etl,459.12,65048,77.3,80.86,3,1,1
2026-04-25 04:36:56.323372,sales_etl,395.2,79335,62.94,75.87,0,0,0
2026-04-25 04:57:56.323372,sales_etl,352.84,72082,71.16,70.41,1,0,0
2026-04-25 05:16:56.323372,sales_etl,321.25,72106,53.09,57.24,1,0,0
2026-04-25 05:24:56.323372,sales_etl,368.97,124009,59.87,63.29,2,0,0
2026-04-25 05:36:56.323372,sales_etl,348.36,66441,59.3,61.88,1,0,0
2026-04-25 05:56:56.323372,sales_etl,420.73,80454,60.09,72.53,0,0,0
2026-04-25 06:21:56.323372,sales_etl,334.93,67358,48.73,69.1,1,0,0
2026-04-25 06:45:56.323372,sales_etl,379.25,94348,59.52,87.04,0,0,0
2026-04-25 06:53:56.323372,sales_etl,330.36,81284,58.19,58.03,0,0,0
2026-04-25 07:23:56.323372,sales_etl,335.43,84903,71.8,75.62,1,0,0
2026-04-25 07:49:56.323372,sales_etl,349.42,86815,56.37,76.16,0,0,0
2026-04-25 08:11:56.323372,sales_etl,395.08,90858,47.6,63.84,1,0,0
2026-04-25 08:30:56.323372,sales_etl,327.02,85519,67.87,63.12,1,0,0
2026-04-25 08:44:56.323372,sales_etl,358.73,76077,58.72,62.18,0,0,0
2026-04-25 09:08:56.323372,sales_etl,366.7,70611,51.94,58.79,1,0,0
2026-04-25 09:37:56.323372,sales_etl,345.29,93053,59.58,77.3,3,0,0
2026-04-25 10:05:56.323372,sales_etl,426.24,64497,70.59,75.76,2,0,0
2026-04-25 10:11:56.323372,sales_etl,390.66,54000,67.82,63.39,1,0,0
2026-04-25 10:40:56.323372,sales_etl,414.25,80766,70.23,66.99,2,0,0
2026-04-25 11:05:56.323372,sales_etl,354.83,90906,55.09,68.93,2,0,0
2026-04-25 11:30:56.323372,sales_etl,380.04,87026,69.4,76.71,1,0,0
2026-04-25 11:53:56.323372,sales_etl,430.62,82313,69.53,68.79,1,0,0
2026-04-25 12:14:56.323372,sales_etl,375.13,97750,60.18,58.87,0,0,0
2026-04-25 12:37:56.323372,sales_etl,384.89,108236,63.33,70.09,1,0,0
2026-04-25 12:55:56.323372,sales_etl,318.55,115626,64.46,68.36,0,0,0
2026-04-25 13:03:56.323372,sales_etl,365.98,64861,59.57,67.65,1,0,0
2026-04-25 13:26:56.323372,sales_etl,373.13,99997,51.49,68.47,2,1,0
2026-04-25 13:44:56.323372,sales_etl,388.49,111849,61.63,64.38,1,0,0
2026-04-25 13:53:56.323372,sales_etl,389.76,57469,65.07,64.49,0,0,0
2026-04-25 14:05:56.323372,sales_etl,372.38,76480,54.23,79.32,0,0,0
2026-04-25 14:24:56.323372,sales_etl,386.7,102760,71.84,54.14,2,0,0
2026-04-25 14:37:56.323372,sales_etl,382.04,85496,66.48,70.83,1,0,0
2026-04-25 15:05:56.323372,sales_etl,407.35,97591,55.24,71.06,2,0,0
2026-04-25 15:21:56.323372,sales_etl,375.64,89872,66.61,43.92,2,0,0
2026-04-25 15:42:56.323372,sales_etl,418.2,73870,63.53,64.12,3,1,0
2026-04-25 16:06:56.323372,sales_etl,353.55,105181,53.42,40.69,1,0,0
2026-04-25 16:13:56.323372,sales_etl,300.69,121994,48.44,62.33,0,0,0
2026-04-25 16:24:56.323372,sales_etl,318.05,93167,55.21,57.13,0,0,0
2026-04-25 16:30:56.323372,sales_etl,316.25,82530,53.91,61.86,1,0,0
2026-04-25 16:58:56.323372,sales_etl,334.65,88778,46.81,60.13,0,0,0
2026-04-25 17:27:56.323372,sales_etl,293.73,103729,48.0,65.41,0,0,0
2026-04-25 17:54:56.323372,sales_etl,275.64,98289,53.99,53.06,1,0,0
2026-04-25 18:03:56.323372,sales_etl,257.16,100260,54.39,74.45,0,0,0
2026-04-25 18:11:56.323372,sales_etl,310.0,91023,57.48,60.02,0,0,0
2026-04-25 18:36:56.323372,sales_etl,347.23,75885,44.7,40.48,0,0,0
2026-04-25 18:52:56.323372,sales_etl,316.43,123982,40.17,64.5,0,0,0
2026-04-25 19:12:56.323372,sales_etl,294.35,85196,57.15,57.55,1,0,0
2026-04-25 19:40:56.323372,sales_etl,276.4,96471,48.69,71.25,0,0,0
2026-04-25 19:48:56.323372,sales_etl,335.53,92580,37.34,54.46,2,0,0
2026-04-25 19:56:56.323372,sales_etl,300.81,119721,50.55,54.09,0,0,0
2026-04-25 20:10:56.323372,sales_etl,368.62,80754,52.18,68.91,0,0,0
2026-04-25 20:39:56.323372,sales_etl,344.68,107934,50.98,58.03,0,0,0
2026-04-25 21:03:56.323372,sales_etl,407.1,102106,56.65,67.14,2,0,0
2026-04-25 21:09:56.323372,sales_etl,300.55,89932,49.27,58.58,0,0,0
2026-04-25 21:22:56.323372,sales_etl,359.3,75236,66.78,51.64,0,0,0
2026-04-25 21:35:56.323372,sales_etl,338.72,92805,53.21,49.56,1,0,0
2026-04-25 21:47:56.323372,sales_etl,385.26,71661,67.26,53.04,1,0,0
2026-04-25 21:59:56.323372,sales_etl,265.74,94329,53.18,54.03,1,0,0
2026-04-25 22:04:56.323372,sales_etl,311.1,86497,50.21,53.1,0,0,0
2026-04-25 22:21:56.323372,sales_etl,305.1,81173,53.49,61.99,1,0,0
2026-04-25 22:43:56.323372,sales_etl,282.68,63990,36.33,51.37,0,0,0
2026-04-25 23:01:56.323372,sales_etl,293.87,103805,63.94,74.43,0,0,0
2026-04-25 23:12:56.323372,sales_etl,330.5,109262,41.54,52.63,1,0,0
2026-04-25 23:25:56.323372,sales_etl,306.11,102389,48.24,46.29,0,0,0
2026-04-25 23:50:56.323372,sales_etl,305.71,84301,53.22,55.44,1,0,0
2026-04-26 00:03:56.323372,sales_etl,299.56,113916,55.86,71.27,0,0,0
2026-04-26 00:16:56.323372,sales_etl,386.84,101362,56.41,63.7,0,0,0
2026-04-26 00:27:56.323372,sales_etl,267.76,88729,70.69,52.83,1,0,0
2026-04-26 00:40:56.323372,sales_etl,276.85,117516,59.98,51.33,0,0,0
2026-04-26 00:55:56.323372,sales_etl,330.05,106716,42.71,60.13,1,0,0
2026-04-26 01:19:56.323372,sales_etl,298.96,120795,53.59,60.08,0,0,0
2026-04-26 01:37:56.323372,sales_etl,307.29,82346,51.87,52.6,1,0,0
2026-04-26 01:47:56.323372,sales_etl,312.88,99467,61.15,60.11,0,0,0
2026-04-26 02:16:56.323372,sales_etl,281.7,94169,58.65,72.6,0,0,0
2026-04-26 02:31:56.323372,sales_etl,359.61,95564,67.39,54.02,0,0,0
2026-04-26 03:00:56.323372,sales_etl,318.77,88530,58.32,60.33,1,0,0
2026-04-26 03:20:56.323372,sales_etl,340.9,111197,62.43,58.16,1,0,0
2026-04-26 03:27:56.323372,sales_etl,401.33,84755,62.6,59.91,1,1,0
2026-04-26 03:37:56.323372,sales_etl,320.1,72328,53.28,53.25,0,0,0
2026-04-26 04:03:56.323372,sales_etl,247.92,104571,64.81,63.37,0,0,0
2026-04-26 04:12:56.323372,sales_etl,224.62,82027,53.15,53.09,0,0,0
2026-04-26 04:28:56.323372,sales_etl,248.29,102263,47.5,55.86,0,0,0
2026-04-26 04:37:56.323372,sales_etl,260.65,102185,45.96,52.47,0,0,0
2026-04-26 04:48:56.323372,sales_etl,246.66,102584,54.62,49.61,0,0,0
2026-04-26 05:06:56.323372,sales_etl,304.23,74889,42.26,44.61,0,0,0
2026-04-26 05:12:56.323372,sales_etl,310.25,91113,54.16,47.23,1,0,0
2026-04-26 05:41:56.323372,sales_etl,307.74,101271,54.34,51.55,0,0,0
2026-04-26 06:08:56.323372,sales_etl,266.38,101177,32.78,65.21,0,0,0
2026-04-26 06:22:56.323372,sales_etl,333.56,91132,57.36,60.02,0,0,0
2026-04-26 06:52:56.323372,sales_etl,268.74,114774,47.23,52.19,0,0,0
2026-04-26 07:13:56.323372,sales_etl,248.66,90032,62.65,70.8,0,0,0
2026-04-26 07:30:56.323372,sales_etl,343.51,115860,55.76,46.65,0,0,0
2026-04-26 08:00:56.323372,sales_etl,306.98,93337,65.73,54.77,0,0,0
2026-04-26 08:17:56.323372,sales_etl,309.82,123519,52.56,52.52,1,0,0
2026-04-26 08:33:56.323372,sales_etl,304.85,91579,57.82,72.16,1,0,0
2026-04-26 08:59:56.323372,sales_etl,319.61,100610,44.52,56.04,0,0,0
2026-04-26 09:18:56.323372,sales_etl,342.06,118178,56.17,56.56,0,0,0
2026-04-26 09:47:56.323372,sales_etl,352.21,79376,48.35,47.68,1,0,0
2026-04-26 09:57:56.323372,sales_etl,314.73,87589,49.27,71.32,0,0,0
2026-04-26 10:21:56.323372,sales_etl,233.44,108466,60.53,54.88,1,0,0
2026-04-26 10:45:56.323372,sales_etl,384.78,96584,43.01,66.8,0,0,0
2026-04-26 10:55:56.323372,sales_etl,287.53,94177,64.09,63.43,1,0,0
2026-04-26 11:06:56.323372,sales_etl,341.72,86041,48.09,64.12,0,0,0
2026-04-26 11:36:56.323372,sales_etl,342.93,55315,73.05,72.87,1,0,0
2026-04-26 11:43:56.323372,sales_etl,290.04,108134,48.24,68.0,0,0,0
2026-04-26 11:52:56.323372,sales_etl,326.99,102941,59.19,60.81,0,0,0
2026-04-26 12:20:56.323372,sales_etl,284.04,80724,50.43,63.89,3,0,0
2026-04-26 12:45:56.323372,sales_etl,360.03,69835,61.54,51.86,0,0,0
2026-04-26 13:04:56.323372,sales_etl,299.84,99110,67.2,54.42,0,0,0
2026-04-26 13:19:56.323372,sales_etl,359.89,67230,65.0,57.4,0,0,0
2026-04-26 13:31:56.323372,sales_etl,308.02,59528,53.75,52.8,0,0,0
2026-04-26 13:42:56.323372,sales_etl,302.3,76604,57.99,47.54,0,0,0
2026-04-26 13:47:56.323372,sales_etl,309.08,101325,59.64,63.24,1,0,0
2026-04-26 13:52:56.323372,sales_etl,278.66,95600,63.62,57.59,2,0,0
2026-04-26 14:09:56.323372,sales_etl,359.35,107044,59.97,63.38,0,0,0
2026-04-26 14:14:56.323372,sales_etl,261.77,89538,55.22,55.69,0,0,0
2026-04-26 14:34:56.323372,sales_etl,280.65,95048,50.91,67.22,1,0,0
2026-04-26 14:48:56.323372,sales_etl,373.44,74238,62.51,56.48,0,0,0
2026-04-26 14:54:56.323372,sales_etl,301.02,102700,63.29,73.07,1,0,0
2026-04-26 15:22:56.323372,sales_etl,356.05,90207,57.77,63.41,1,0,0
2026-04-26 15:49:56.323372,sales_etl,239.19,88509,68.3,63.2,0,0,0
2026-04-26 16:11:56.323372,sales_etl,276.85,88010,32.65,51.43,0,0,0
2026-04-26 16:19:56.323372,sales_etl,312.89,85642,47.07,48.8,0,0,0
2026-04-26 16:27:56.323372,sales_etl,229.66,86321,66.02,42.79,0,0,0
2026-04-26 16:53:56.323372,sales_etl,283.08,97975,39.05,50.79,0,0,0
2026-04-26 17:00:56.323372,sales_etl,339.73,110565,56.7,48.93,0,0,0
2026-04-26 17:28:56.323372,sales_etl,304.32,128370,45.99,57.97,0,0,0
2026-04-26 17:33:56.323372,sales_etl,240.13,116220,48.97,51.64,0,0,0
2026-04-26 17:47:56.323372,sales_etl,326.92,115648,45.48,67.1,0,0,0
2026-04-26 18:12:56.323372,sales_etl,456.06,119775,59.89,58.75,1,0,1
2026-04-26 18:41:56.323372,sales_etl,309.02,96158,58.84,57.61,0,0,0
2026-04-26 18:58:56.323372,sales_etl,330.69,72558,55.69,48.87,0,0,0
2026-04-26 19:25:56.323372,sales_etl,327.48,105626,70.32,58.58,2,0,0
2026-04-26 19:45:56.323372,sales_etl,394.91,96845,46.15,69.79,1,0,0
2026-04-26 20:11:56.323372,sales_etl,367.03,85312,44.22,59.21,0,0,0
2026-04-26 20:35:56.323372,sales_etl,363.79,85154,57.86,66.06,1,0,0
2026-04-26 21:02:56.323372,sales_etl,401.65,103214,67.68,58.6,3,0,0
2026-04-26 21:13:56.323372,sales_etl,296.32,89996,50.7,68.57,0,0,0
2026-04-26 21:35:56.323372,sales_etl,365.29,88541,64.13,74.1,2,0,0
2026-04-26 21:57:56.323372,sales_etl,367.69,84329,57.99,62.53,0,0,0
2026-04-26 22:02:56.323372,sales_etl,362.23,80307,59.91,56.23,1,0,0
2026-04-26 22:20:56.323372,sales_etl,375.79,105273,43.96,62.53,0,0,0
2026-04-26 22:47:56.323372,sales_etl,272.1,109391,55.69,61.42,1,0,0
2026-04-26 23:06:56.323372,sales_etl,323.73,94326,54.97,70.83,0,0,0
